Time,bit-x,bitfinex,cex.io,coinbase,exmo,gemini,hitbtc,itbit,kraken,others
2011-04-20 00:00:00 UTC,,,,,,,,,,1.16517445618031
2011-04-21 00:00:00 UTC,,,,,,,,,,1.1661755846305
2011-04-22 00:00:00 UTC,,,,,,,,,,1.27291251073906
2011-04-23 00:00:00 UTC,,,,,,,,,,1.46751524619949
2011-04-24 00:00:00 UTC,,,,,,,,,,1.68069551342868
2011-04-25 00:00:00 UTC,,,,,,,,,,1.59241939040025
2011-04-26 00:00:00 UTC,,,,,,,,,,1.63516628333763
2011-04-27 00:00:00 UTC,,,,,,,,,,1.85428021370404
2011-04-28 00:00:00 UTC,,,,,,,,,,1.99924948341412
2011-04-29 00:00:00 UTC,,,,,,,,,,2.48491321802892
2011-04-30 00:00:00 UTC,,,,,,,,,,3.13992144417744
2011-05-01 00:00:00 UTC,,,,,,,,,,3.3277330340218
2011-05-02 00:00:00 UTC,,,,,,,,,,3.18833216593906
2011-05-03 00:00:00 UTC,,,,,,,,,,3.28514838960992
2011-05-04 00:00:00 UTC,,,,,,,,,,3.39629159216417
2011-05-05 00:00:00 UTC,,,,,,,,,,3.41034633235976
2011-05-06 00:00:00 UTC,,,,,,,,,,3.47485376851859
2011-05-07 00:00:00 UTC,,,,,,,,,,3.56078576992078
2011-05-08 00:00:00 UTC,,,,,,,,,,3.75456205958252
2011-05-09 00:00:00 UTC,,,,,,,,,,3.8095241117566
2011-05-10 00:00:00 UTC,,,,,,,,,,4.65935952048244
2011-05-11 00:00:00 UTC,,,,,,,,,,5.59242453758886
2011-05-12 00:00:00 UTC,,,,,,,,,,5.63411709963751
2011-05-13 00:00:00 UTC,,,,,,,,,,7.45550181020755
2011-05-14 00:00:00 UTC,,,,,,,,,,8.23834719667998
2011-05-15 00:00:00 UTC,,,,,,,,,,6.67879715778819
2011-05-16 00:00:00 UTC,,,,,,,,,,7.68402490706336
2011-05-17 00:00:00 UTC,,,,,,,,,,7.61416848153022
2011-05-18 00:00:00 UTC,,,,,,,,,,7.14547464987712
2011-05-19 00:00:00 UTC,,,,,,,,,,6.96802824082107
2011-05-20 00:00:00 UTC,,,,,,,,,,6.62522373733528
2011-05-21 00:00:00 UTC,,,,,,,,,,5.87740620470329
2011-05-22 00:00:00 UTC,,,,,,,,,,6.3593618313851
2011-05-23 00:00:00 UTC,,,,,,,,,,7.06751727271535
2011-05-24 00:00:00 UTC,,,,,,,,,,7.08173999101641
2011-05-25 00:00:00 UTC,,,,,,,,,,7.40584259634744
2011-05-26 00:00:00 UTC,,,,,,,,,,8.50904147716872
2011-05-27 00:00:00 UTC,,,,,,,,,,8.68680402467509
2011-05-28 00:00:00 UTC,,,,,,,,,,8.45370544771389
2011-05-29 00:00:00 UTC,,,,,,,,,,8.27772141748384
2011-05-30 00:00:00 UTC,,,,,,,,,,8.57989327539645
2011-05-31 00:00:00 UTC,,,,,,,,,,8.88208172135134
2011-06-01 00:00:00 UTC,,,,,,,,,,9.02828022099821
2011-06-02 00:00:00 UTC,,,,,,,,,,10.0351280279123
2011-06-03 00:00:00 UTC,,,,,,,,,,12.6900980372025
2011-06-04 00:00:00 UTC,,,,,,,,,,16.2299721781087
2011-06-05 00:00:00 UTC,,,,,,,,,,17.4455516551326
2011-06-06 00:00:00 UTC,,,,,,,,,,18.2551633231102
2011-06-07 00:00:00 UTC,,,,,,,,,,19.0267010564462
2011-06-08 00:00:00 UTC,,,,,,,,,,27.2782783028475
2011-06-09 00:00:00 UTC,,,,,,,,,,29.5358044414681
2011-06-10 00:00:00 UTC,,,,,,,,,,26.5331048497417
2011-06-11 00:00:00 UTC,,,,,,,,,,19.8836936177049
2011-06-12 00:00:00 UTC,,,,,,,,,,16.6255791637571
2011-06-13 00:00:00 UTC,,,,,,,,,,20.860078565275
2011-06-14 00:00:00 UTC,,,,,,,,,,19.1945378102863
2011-06-15 00:00:00 UTC,,,,,,,,,,19.751797880418252
2011-06-16 00:00:00 UTC,,,,,,,,,,19.2666250304848
2011-06-17 00:00:00 UTC,,,,,,,,,,15.7463098597752
2011-06-18 00:00:00 UTC,,,,,,,,,,15.8618051924767
2011-06-19 00:00:00 UTC,,,,,,,,,,17.6792617380526
2011-06-20 00:00:00 UTC,,,,,,,,,,14.0
2011-06-21 00:00:00 UTC,,,,,,,,,,
2011-06-22 00:00:00 UTC,,,,,,,,,,
2011-06-23 00:00:00 UTC,,,,,,,,,,17.49
2011-06-24 00:00:00 UTC,,,,,,,,,,
2011-06-25 00:00:00 UTC,,,,,,,,,,
2011-06-26 00:00:00 UTC,,,,,,,,,,17.51001
2011-06-27 00:00:00 UTC,,,,,,,,,,
2011-06-28 00:00:00 UTC,,,,,,,,,,
